name,expression,index,module_id,module_index,comment,external_requirement/0/name,external_requirement/0/bx_offset,external_requirement/1/name,external_requirement/1/bx_offset,cut/0/name,cut/0/object,cut/0/type,cut/0/minimum,cut/0/maximum,cut/0/data,cut/0/comment,cut/1/name,cut/1/object,cut/1/type,cut/1/minimum,cut/1/maximum,cut/1/data,cut/1/comment,cut/2/name,cut/2/object,cut/2/type,cut/2/minimum,cut/2/maximum,cut/2/data,cut/2/comment,cut/3/name,cut/3/object,cut/3/type,cut/3/minimum,cut/3/maximum,cut/3/data,cut/4/name,cut/4/object,cut/4/type,cut/4/minimum,cut/4/maximum,cut/4/data,object_requirement/0/name,object_requirement/0/type,object_requirement/0/comparison_operator,object_requirement/0/threshold,object_requirement/0/bx_offset,object_requirement/1/name,object_requirement/1/type,object_requirement/1/comparison_operator,object_requirement/1/threshold,object_requirement/1/bx_offset,cut/5/name,cut/5/object,cut/5/type,cut/5/minimum,cut/5/maximum,cut/5/data,object_requirement/2/name,object_requirement/2/type,object_requirement/2/comparison_operator,object_requirement/2/threshold,object_requirement/2/bx_offset,object_requirement/3/name,object_requirement/3/type,object_requirement/3/comparison_operator,object_requirement/3/threshold,object_requirement/3/bx_offset,cut/3/comment,external_requirement/2/name,external_requirement/2/bx_offset,external_requirement/3/name,external_requirement/3/bx_offset,external_requirement/4/name,external_requirement/4/bx_offset,object_requirement/4/name,object_requirement/4/type,object_requirement/4/comparison_operator,object_requirement/4/threshold,object_requirement/4/bx_offset
L1_DoubleMu4p5_SQ_OS_dR_Max1p2,"dist{MU4p5[MU-QLTY_SNGL],MU4p5[MU-QLTY_SNGL]}[DR_1p2,CHGCOR_OS]",382,4,70,Bphys: https://its.cern.ch/jira/browse/CMSLITDPG-78,,,,,CHGCOR_OS,,CHGCOR,+0.0000000000000000E+00,+0.0000000000000000E+00,os,,DR_1p2,,DR,+0.0000000000000000E+00,+1.2000000000000002E+00,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,MU4p5,MU,.ge.,+4.5000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu4p5er2p0_SQ_OS,"comb{MU4p5[MU-QLTY_SNGL,MU-ETA_2p0],MU4p5[MU-QLTY_SNGL,MU-ETA_2p0]}[CHGCOR_OS]",394,5,47,Bphys: https://its.cern.ch/jira/browse/CMSLITDPG-96,,,,,CHGCOR_OS,,CHGCOR,+0.0000000000000000E+00,+0.0000000000000000E+00,os,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,MU-ETA_2p0,MU,ETA,-2.0064375000000001E+00,+2.0064374999999997E+00,,,,,,,,,,,,,,,MU4p5,MU,.ge.,+4.5000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18,"mass_inv{MU4p5[MU-QLTY_SNGL,MU-ETA_2p0],MU4p5[MU-QLTY_SNGL,MU-ETA_2p0]}[MASS_MASS_7to18,CHGCOR_OS]",376,5,60,Bphys: https://its.cern.ch/jira/browse/CMSLITDPG-78,,,,,CHGCOR_OS,,CHGCOR,+0.0000000000000000E+00,+0.0000000000000000E+00,os,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,MU-ETA_2p0,MU,ETA,-2.0064375000000001E+00,+2.0064374999999997E+00,,,MASS_MASS_7to18,,MASS,+7.0000000000000000E+00,+1.7999999999999996E+01,,,,,,,,MU4p5,MU,.ge.,+4.5000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu5Upsilon_OS_DoubleEG3,"mass_inv{MU5[MU-QLTY_DBLE,MU-ETA_2p3],MU5[MU-QLTY_DBLE,MU-ETA_2p3]}[MASS_MASS_8to14,CHGCOR_OS] AND mass_inv{EG3[EG-ETA_2p13],EG3[EG-ETA_2p13]}[MASS_MASS_0to20]",401,2,114,https://its.cern.ch/jira/browse/CMSLITDPG-237,,,,,MASS_MASS_0to20,,MASS,+0.0000000000000000E+00,+1.9999999999999989E+01,,,CHGCOR_OS,,CHGCOR,+0.0000000000000000E+00,+0.0000000000000000E+00,os,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MASS_MASS_8to14,,MASS,+8.0000000000000000E+00,+1.4000000000000000E+01,,MU-QLTY_DBLE,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"8,9,10,11,12,13,14,15",MU5,MU,.ge.,+5.0000000000000000E+00,0,EG3,EG,.ge.,+3.0000000000000000E+00,0,MU-ETA_2p3,MU,ETA,-2.3000625000000001E+00,+2.3000624999999997E+00,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu5_OS_EG12,"comb{MU5[MU-QLTY_DBLE],MU5[MU-QLTY_DBLE]}[CHGCOR_OS] AND EG12",383,5,51,Bphys: https://its.cern.ch/jira/browse/CMSLITDPG-78,,,,,CHGCOR_OS,,CHGCOR,+0.0000000000000000E+00,+0.0000000000000000E+00,os,,MU-QLTY_DBLE,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"8,9,10,11,12,13,14,15",,,,,,,,,,,,,,,,,,,,,MU5,MU,.ge.,+5.0000000000000000E+00,0,EG12,EG,.ge.,+1.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu5_SQ_OS,"comb{MU5[MU-QLTY_SNGL],MU5[MU-QLTY_SNGL]}[CHGCOR_OS]",397,1,57,Bphys: https://its.cern.ch/jira/browse/CMSLITDPG-96,,,,,CHGCOR_OS,,CHGCOR,+0.0000000000000000E+00,+0.0000000000000000E+00,os,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,MU5,MU,.ge.,+5.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu5_SQ_OS_Mass7to18,"mass_inv{MU5[MU-QLTY_SNGL],MU5[MU-QLTY_SNGL]}[MASS_MASS_7to18,CHGCOR_OS]",378,3,12,Bphys: https://its.cern.ch/jira/browse/CMSLITDPG-78,,,,,CHGCOR_OS,,CHGCOR,+0.0000000000000000E+00,+0.0000000000000000E+00,os,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,MASS_MASS_7to18,,MASS,+7.0000000000000000E+00,+1.7999999999999996E+01,,,,,,,,,,,,,,,MU5,MU,.ge.,+5.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu6_SQ_OS,"comb{MU6[MU-QLTY_SNGL],MU6[MU-QLTY_SNGL]}[CHGCOR_OS]",384,4,54,Bphys: https://its.cern.ch/jira/browse/CMSLITDPG-78 disabled by default,,,,,CHGCOR_OS,,CHGCOR,+0.0000000000000000E+00,+0.0000000000000000E+00,os,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,MU6,MU,.ge.,+6.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu7_EG7,"comb{MU7[MU-QLTY_DBLE],MU7[MU-QLTY_DBLE]} AND EG7",406,1,60,https://its.cern.ch/jira/browse/CMSLITDPG-81,,,,,MU-QLTY_DBLE,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"8,9,10,11,12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU7,MU,.ge.,+7.0000000000000000E+00,0,EG7,EG,.ge.,+7.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu7_SQ_EG7,"comb{MU7[MU-QLTY_SNGL],MU7[MU-QLTY_SNGL]} AND EG7",365,1,61,Added by L1DPG,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU7,MU,.ge.,+7.0000000000000000E+00,0,EG7,EG,.ge.,+7.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu8_SQ,"comb{MU8[MU-QLTY_SNGL],MU8[MU-QLTY_SNGL]}",389,0,70,Bphys: https://its.cern.ch/jira/browse/CMSLITDPG-78,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU8,MU,.ge.,+8.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu_10_0_dEta_Max1p8,"dist{MU10[MU-QLTY_DBLE],MU0[MU-QLTY_DBLE]}[DETA_MAX_1p8]",441,4,68,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,DETA_MAX_1p8,,DETA,+0.0000000000000000E+00,+1.8000000000000000E+00,,,MU-QLTY_DBLE,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"8,9,10,11,12,13,14,15",,,,,,,,,,,,,,,,,,,,,MU10,MU,.ge.,+1.0000000000000000E+01,0,MU0,MU,.ge.,+0.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu_11_4,"comb{MU11[MU-QLTY_DBLE],MU4[MU-QLTY_DBLE]}",31,5,48,Cosmics:,,,,,MU-QLTY_DBLE,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"8,9,10,11,12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU11,MU,.ge.,+1.1000000000000000E+01,0,MU4,MU,.ge.,+4.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu_12_5,"comb{MU12[MU-QLTY_DBLE],MU5[MU-QLTY_DBLE]}",32,1,58,slim:,,,,,MU-QLTY_DBLE,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"8,9,10,11,12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU5,MU,.ge.,+5.0000000000000000E+00,0,MU12,MU,.ge.,+1.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu_12_8,"comb{MU12[MU-QLTY_DBLE],MU8[MU-QLTY_DBLE]}",33,4,55,nan,,,,,MU-QLTY_DBLE,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"8,9,10,11,12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU12,MU,.ge.,+1.2000000000000000E+01,0,MU8,MU,.ge.,+8.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu_13_6,"comb{MU13[MU-QLTY_DBLE],MU6[MU-QLTY_DBLE]}",34,0,71,slim:,,,,,MU-QLTY_DBLE,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"8,9,10,11,12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU13,MU,.ge.,+1.3000000000000000E+01,0,MU6,MU,.ge.,+6.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu_15_5,"comb{MU15[MU-QLTY_DBLE],MU5[MU-QLTY_DBLE]}",35,5,49,nan,,,,,MU-QLTY_DBLE,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"8,9,10,11,12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU5,MU,.ge.,+5.0000000000000000E+00,0,MU15,MU,.ge.,+1.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu_15_5_SQ,"comb{MU15[MU-QLTY_SNGL],MU5[MU-QLTY_SNGL]}",332,1,59,https://its.cern.ch/jira/browse/CMSLITDPG-168,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU5,MU,.ge.,+5.0000000000000000E+00,0,MU15,MU,.ge.,+1.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu_15_7,"comb{MU15[MU-QLTY_DBLE],MU7[MU-QLTY_DBLE]}",36,4,56,Susy:,,,,,MU-QLTY_DBLE,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"8,9,10,11,12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU7,MU,.ge.,+7.0000000000000000E+00,0,MU15,MU,.ge.,+1.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu_15_7_SQ,"comb{MU15[MU-QLTY_SNGL],MU7[MU-QLTY_SNGL]}",333,0,72,Susy:,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU7,MU,.ge.,+7.0000000000000000E+00,0,MU15,MU,.ge.,+1.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu_15_7_SQ_Mass_Min4,"comb{MU15[MU-QLTY_SNGL],MU7[MU-QLTY_SNGL]} AND mass_inv{MU15[MU-QLTY_SNGL],MU7[MU-QLTY_SNGL]}[MASS_MIN_4]",334,0,73,Susy:,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,MASS_MIN_4,,MASS,+4.0000000000000000E+00,+1.5198200000000000E+05,,,,,,,,,,,,,,,,,,,,,,MU7,MU,.ge.,+7.0000000000000000E+00,0,MU15,MU,.ge.,+1.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleMu_20_2_SQ_Mass_Max20,"mass_inv{MU20[MU-QLTY_SNGL],MU2[MU-QLTY_SNGL]}[MASS_MASS_0to20]",379,0,76,Bphys: https://its.cern.ch/jira/browse/CMSLITDPG-78,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,MASS_MASS_0to20,,MASS,+0.0000000000000000E+00,+1.9999999999999989E+01,,,,,,,,,,,,,,,,,,,,,,MU20,MU,.ge.,+2.0000000000000000E+01,0,MU2,MU,.ge.,+2.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleTau50er2p1,"comb{TAU50[TAU-ETA_2p13],TAU50[TAU-ETA_2p13]}",121,0,57,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync:L1_Mu22er_Tau50er,,,,,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAU50,TAU,.ge.,+5.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_DoubleTau70er2p1,"comb{TAU70[TAU-ETA_2p13],TAU70[TAU-ETA_2p13]}",122,4,35,https://its.cern.ch/jira/browse/CMSLITDPG-103  sync:L1_Mu22er_Tau70er,,,,,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAU70,TAU,.ge.,+7.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_EG25er2p1_HTT125er,EG25[EG-ETA_2p13] AND HTT125,427,4,27,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT125,HTT,.ge.,+1.2500000000000000E+02,0,EG25,EG,.ge.,+2.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_EG27er2p1_HTT200er,EG27[EG-ETA_2p13] AND HTT200,428,2,4,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT200,HTT,.ge.,+2.0000000000000000E+02,0,EG27,EG,.ge.,+2.7000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM100,ETM100,193,2,3,slim: * calibrated/pile-up-subtracted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM100,ETM,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM100_Jet60_dPhi_Min0p4,"dist{ETM100,JET60}[DPHI_MIN_0p4]",273,4,63,https://its.cern.ch/jira/browse/CMSLITDPG-87,,,,,DPHI_MIN_0p4,,DPHI,+4.0000000000000002E-01,+3.1499999999999999E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM100,ETM,.ge.,+1.0000000000000000E+02,0,JET60,JET,.ge.,+6.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM105,ETM105,194,2,13,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM105,ETM,.ge.,+1.0500000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM110,ETM110,195,2,17,slim:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM110,ETM,.ge.,+1.1000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM110_Jet60_dPhi_Min0p4,"dist{ETM110,JET60}[DPHI_MIN_0p4]",274,1,67,https://its.cern.ch/jira/browse/CMSLITDPG-87,,,,,DPHI_MIN_0p4,,DPHI,+4.0000000000000002E-01,+3.1499999999999999E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM110,ETM,.ge.,+1.1000000000000000E+02,0,JET60,JET,.ge.,+6.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM115,ETM115,196,2,20,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM115,ETM,.ge.,+1.1500000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM120,ETM120,197,2,25,slim:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM120,ETM,.ge.,+1.2000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM150,ETM150,198,3,3,Susy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM150,ETM,.ge.,+1.5000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM30,ETM30,183,4,3,Circulating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM30,ETM,.ge.,+3.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM40,ETM40,184,2,32,Circulating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM40,ETM,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM50,ETM50,185,5,4,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM50,ETM,.ge.,+5.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM60,ETM60,186,2,37,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM60,ETM,.ge.,+6.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM70,ETM70,187,2,27,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM70,ETM,.ge.,+7.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM75,ETM75,188,1,4,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM75,ETM,.ge.,+7.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM75_Jet60_dPhi_Min0p4,"dist{ETM75,JET60}[DPHI_MIN_0p4]",431,4,64,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,DPHI_MIN_0p4,,DPHI,+4.0000000000000002E-01,+3.1499999999999999E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM75,ETM,.ge.,+7.5000000000000000E+01,0,JET60,JET,.ge.,+6.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM80,ETM80,189,2,67,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM80,ETM,.ge.,+8.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM80_Jet60_dPhi_Min0p4,"dist{ETM80,JET60}[DPHI_MIN_0p4]",271,1,68,https://its.cern.ch/jira/browse/CMSLITDPG-87,,,,,DPHI_MIN_0p4,,DPHI,+4.0000000000000002E-01,+3.1499999999999999E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM80,ETM,.ge.,+8.0000000000000000E+01,0,JET60,JET,.ge.,+6.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM85,ETM85,190,2,91,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM85,ETM,.ge.,+8.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM90,ETM90,191,2,8,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM90,ETM,.ge.,+9.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM90_Jet60_dPhi_Min0p4,"dist{ETM90,JET60}[DPHI_MIN_0p4]",272,4,65,https://its.cern.ch/jira/browse/CMSLITDPG-87,,,,,DPHI_MIN_0p4,,DPHI,+4.0000000000000002E-01,+3.1499999999999999E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM90,ETM,.ge.,+9.0000000000000000E+01,0,JET60,JET,.ge.,+6.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETM95,ETM95,192,2,5,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETM95,ETM,.ge.,+9.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETMHF100,ETMHF100,202,2,7,Susy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETMHF100,ETMHF,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETMHF100_HTT60er,ETMHF100 AND HTT60,368,2,31,https://its.cern.ch/jira/browse/CMSLITDPG-134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT60,HTT,.ge.,+6.0000000000000000E+01,0,ETMHF100,ETMHF,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETMHF100_Jet60_OR_DiJet30woTT28,"ETMHF100 AND (comb{JET30[JET-ETA_CENNoTT28],JET30[JET-ETA_CENNoTT28]} OR comb{JET30[JET-ETA_CENNoTT28],JET30[JET-ETA_FWD_POS]} OR comb{JET30[JET-ETA_CENNoTT28],JET30[JET-ETA_FWD_NEG]} OR comb{JET30[JET-ETA_FWD_POS],JET30[JET-ETA_FWD_POS]} OR comb{JET30[JET-ETA_FWD_NEG],JET30[JET-ETA_FWD_NEG]} OR comb{JET30[JET-ETA_FWD_POS],JET30[JET-ETA_FWD_NEG]} OR JET60)",357,2,14,Susy:,,,,,JET-ETA_FWD_NEG,JET,ETA,-5.0000000000000000E+00,-3.0014999999999996E+00,,,JET-ETA_CENNoTT28,JET,ETA,-2.6099999999999999E+00,+2.6099999999999999E+00,,,JET-ETA_FWD_POS,JET,ETA,+3.0014999999999996E+00,+5.0000000000000000E+00,,,,,,,,,,,,,,,JET30,JET,.ge.,+3.0000000000000000E+01,0,JET60,JET,.ge.,+6.0000000000000000E+01,0,,,,,,,ETMHF100,ETMHF,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,
L1_ETMHF100_Jet60_OR_DoubleJet30,"ETMHF100 AND (comb{JET30,JET30} OR JET60)",349,2,16,Susy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET30,JET,.ge.,+3.0000000000000000E+01,0,JET60,JET,.ge.,+6.0000000000000000E+01,0,,,,,,,ETMHF100,ETMHF,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,
L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30,"ETMHF100 AND (comb{JET30,JET30,JET30} OR comb{JET45,JET45} OR JET90)",363,2,10,Susy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET30,JET,.ge.,+3.0000000000000000E+01,0,JET90,JET,.ge.,+9.0000000000000000E+01,0,,,,,,,JET45,JET,.ge.,+4.5000000000000000E+01,0,ETMHF100,ETMHF,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,
L1_ETMHF110,ETMHF110,203,2,106,Susy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETMHF110,ETMHF,.ge.,+1.1000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETMHF110_HTT60er,ETMHF110 AND HTT60,369,2,15,https://its.cern.ch/jira/browse/CMSLITDPG-134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETMHF110,ETMHF,.ge.,+1.1000000000000000E+02,0,HTT60,HTT,.ge.,+6.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
